Class,Method,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
swim.runtime.agent.AgentLane,hostUri,149 -> 288,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 741f2f5e968ad2f0a14c3465c9a3a25445806129,0,0,0,14,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/agent/AgentLane.java: [Change Parameter Type(4), Rename Parameter(4), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.router.MeshTablePart,meshUri,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/MeshTablePart.java: [Rename Parameter(16), Change Parameter Type(16), Remove Parameter(12), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.AbstractDownlinkBinding,isConnected,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.runtime.router.MeshTable,openGateway,326 -> 347,57ac50b4a02e73000ebd693dd54ed85e1076fc71 -> ad31656e50aee9ddbff04b9c8602d267e392b103,532,291,241,1628,7.0,6.0,43.0,39.0,13.0,14.0,8.0,7.0,9,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/MeshTable.java: [Extract Variable(19)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/MeshTablePart.java: [Rename Parameter(16), Change Parameter Type(16), Remove Parameter(12), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.warp.WarpUplinkModem,prio,53 -> 278,3bc69239d6ae8051df994cae92636687f8ca560a -> ef375d4030431af5bba1d116707e3a790ebcbbad,0,0,0,10,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpUplinkModem.java: [Change Return Type(26), Change Parameter Type(24), Change Attribute Type(4), Rename Parameter(4), Move And Rename Class(3), Rename Package(3), Change Method Access Modifier(2), Add Method Annotation(2), Extract Superclass(1), Extract Interface(1)]"
swim.runtime.HttpProxy,didRespond,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.router.HostTableNode,meshUri,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/HostTableNode.java: [Parameterize Attribute(12), Add Parameter(9), Change Parameter Type(8), Rename Parameter(8), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.AbstractUplinkContext,localCertificates,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.runtime.router.PartTableHost,createLane,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.lane.LaneModel,store,48 -> 51,c747c396e535fe37d99b72a8b806cab7be6c1886 -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/lane/LaneModel.java: [Extract Class(11), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.runtime.router.PartTableHost,openAgents,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.LaneProxy,store,24 -> 290,3054ca5f6c976ea053ed18976b49a44cc186db1e -> 0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9,0,0,0,14,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/LaneProxy.java: [Extract Class(12), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.runtime.lane.JoinValueLaneView,downlink,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,6.0,5.0,4.0,4.0,7.0,7.0,1.0,1.0,6,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/JoinValueLaneView.java: [Change Method Access Modifier(16), Extract Class(8), Remove Method Annotation(6), Extract Superclass(2)]"
swim.runtime.router.MeshTable,store,24 -> 51,3054ca5f6c976ea053ed18976b49a44cc186db1e -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/MeshTable.java: [Extract Class(11), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)] swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/MeshTablePart.java: [Extract Class(10), Move Method(8), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.runtime.router.PartTable,willOpen,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,7.0,7.0,5.0,5.0,2.0,2.0,5,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableUplink.java: [Change Parameter Type(2), Rename Class(1), Extract Superclass(1)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHttpUplink.java: [Change Parameter Type(2), Rename Class(1), Extract Superclass(1)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Change Variable Type(20), Change Parameter Type(8), Change Attribute Type(4)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableWarpUplink.java: [Extract Class(3), Move Method(2)]"
swim.runtime.warp.WarpUplinkModem,openMetaUplink,149 -> 290,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9,0,0,0,14,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpUplinkModem.java: [Extract Method(36), Change Variable Type(16), Parameterize Variable(16), Remove Variable Modifier(12)]"
swim.runtime.HttpProxy,securityProtocolDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.lane.ListLaneModel,take,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/ListLaneModel.java: [Change Method Access Modifier(36), Remove Parameter(18), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.runtime.HttpProxy,isConnectedUp,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.http.HttpErrorUplinkModem,close,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/HttpErrorUplinkModem.java: [Add Method Annotation(38), Push Down Method(19), Extract Subclass(7)]"
swim.api.auth.AbstractAuthenticator,warn,48 -> 184,c747c396e535fe37d99b72a8b806cab7be6c1886 -> 99e455460ed9c534c9210e81a723969d8bedbf25,0,0,0,7,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.api/src/main/java/swim/api/auth/AbstractAuthenticator.java: [Rename Method(2), Change Return Type(2), Change Parameter Type(2), Add Method Annotation(2), Extract Class(2), Move And Rename Class(1), Split Package(1), Change Attribute Type(1), Remove Attribute Modifier(1)]"
swim.http.header.SetCookieHeader,hashCode,530 -> 535,fe23860b21894ca9a189ca717e6cb5cb2b7cdbd3 -> 84627f6fec7e927817a0c0d31960544b1cf5204b,90,90,0,1,2.0,1.0,6.0,6.0,5.0,4.0,2.0,2.0,4,"swim-java/swim-runtime/swim-core/swim.http/src/main/java/swim/http/header/SetCookieHeader.java: [Change Return Type(8), Split Parameter(5), Move Method(5), Change Parameter Type(4), Rename Parameter(4), Split Attribute(3), Move Attribute(1)]"
swim.runtime.HttpProxy,debugUp,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.router.PartTable,openHost,149 -> 154,642318cc96952f36ae792fd5f75f3f4310f67f8c -> fca5f2b16f388aaf1f237506f1eaac131fd24122,69,57,12,163,10.0,9.0,32.0,29.0,12.0,12.0,8.0,7.0,8,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Extract Variable(12)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.AbstractDownlinkBinding,linkKey,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.runtime.http.HttpUplinkModem,nodeUri,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/HttpUplinkModem.java: [Extract Superclass(1)]
swim.actor.ActorSpace,openMetaLane,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.AbstractUplinkContext,error,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.runtime.HttpProxy,openDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.auth.OpenIdAuthenticatorDef,hashCode,48 -> 128,c747c396e535fe37d99b72a8b806cab7be6c1886 -> 3173a63a3b5a57073a5233e9d9a71cdc251dda93,0,0,0,179,2.0,1.0,6.0,6.0,6.0,5.0,2.0,2.0,6,"swim-system-java/swim-mesh-java/swim.auth/src/main/java/swim/auth/OpenIdAuthenticatorDef.java: [Change Return Type(4), Add Method Modifier(3), Move And Rename Class(2), Split Package(2), Rename Parameter(2), Change Variable Type(2), Add Parameter(2), Remove Class Modifier(1), Change Attribute Type(1), Extract Class(1)]"
swim.runtime.warp.WarpDownlinkModem,sync,53 -> 154,3bc69239d6ae8051df994cae92636687f8ca560a -> fca5f2b16f388aaf1f237506f1eaac131fd24122,0,0,0,163,1.0,1.0,18.0,19.0,2.0,2.0,11.0,9.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpDownlinkModem.java: [Extract Class(56), Move Method(34), Move Attribute(17)]"
swim.runtime.DownlinkView,remoteIdentity,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,4.0,3.0,9.0,9.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/DownlinkView.java: [Pull Up Method(29), Change Method Access Modifier(4), Pull Up Attribute(4), Extract Class(3), Extract Superclass(1)]"
swim.runtime.HttpProxy,isRemoteDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.lane.JoinMapLaneModel,remove,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,7.0,6.0,16.0,16.0,4.0,4.0,2.0,2.0,4,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/JoinMapLaneModel.java: [Change Method Access Modifier(22), Remove Parameter(9), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.avro.reflection.AvroReflection,reflectClass,174 -> 326,9f3c79844e2cf069dffc7a12990cd1a44459ffc1 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,6.0,5.0,56.0,56.0,21.0,21.0,19.0,19.0,21,swim-system-java/swim-core-java/swim.avro/src/main/java/swim/avro/reflection/AvroReflection.java: [Extract Class(10)]
swim.runtime.router.PartTable,openMetaNode,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Extract Variable(12)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.agent.AgentLane,edgeName,149 -> 288,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 741f2f5e968ad2f0a14c3465c9a3a25445806129,0,0,0,14,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/agent/AgentLane.java: [Change Parameter Type(4), Rename Parameter(4), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.router.PartTableHost,didConnect,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.lane.MapLaneModel,remove,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,7.0,6.0,16.0,16.0,5.0,5.0,3.0,3.0,5,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/MapLaneModel.java: [Change Method Access Modifier(30), Remove Parameter(15), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.uri.UriAuthority,username,154 -> 227,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> 34009b4ef370e46fe3bf0379f0f457e68b7460dd,2,2,0,2318,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,swim-system-java/swim-core-java/swim.uri/src/main/java/swim/uri/UriAuthority.java: [Extract Superclass(2)]
swim.runtime.AbstractUplinkContext,trace,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.runtime.DownlinkView,remotePrincipal,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,2.0,9.0,9.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/DownlinkView.java: [Pull Up Method(29), Change Method Access Modifier(4), Pull Up Attribute(4), Extract Class(3), Extract Superclass(1)]"
swim.runtime.lane.SpatialLaneModel,move,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,9.0,8.0,21.0,21.0,6.0,6.0,4.0,4.0,6,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/SpatialLaneModel.java: [Change Method Access Modifier(24), Remove Parameter(12), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.store.mem.MemStore,spatialData,24 -> 48,3054ca5f6c976ea053ed18976b49a44cc186db1e -> c747c396e535fe37d99b72a8b806cab7be6c1886,0,0,0,6736,6.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-java/swim-core-java/swim.store.mem/src/main/java/swim/store/mem/MemStore.java: [Extract Class(259), Move Method(237), Add Method Annotation(50), Extract Variable(12), Add Variable Modifier(2), Rename Variable(2), Move Attribute(1)]"
swim.fabric.FabricCell,warn,48 -> 51,c747c396e535fe37d99b72a8b806cab7be6c1886 -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,2.0,2.0,9.0,9.0,3.0,2.0,2.0,2.0,3,swim-system-java/swim-mesh-java/swim.fabric/src/main/java/swim/fabric/FabricCell.java: [Extract Superclass(1)]
swim.actor.ActorSpace,edgeName,149 -> 172,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 1929dc5432dcd4eeb7d86b61a8674d5fed01b769,0,0,0,81,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.HttpProxy,cipherSuiteDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.lane.MapLaneModel,clear,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/MapLaneModel.java: [Change Method Access Modifier(30), Remove Parameter(15), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.ws.WsBinaryFrame,hashCode,362 -> 530,825c033114353c3ac0c441c3959be47bf7f65ba3 -> fe23860b21894ca9a189ca717e6cb5cb2b7cdbd3,0,0,0,12,2.0,1.0,6.0,6.0,4.0,4.0,2.0,2.0,4,"swim-java/swim-runtime-java/swim-core-java/swim.ws/src/main/java/swim/ws/WsBinaryFrame.java: [Rename Parameter(4), Change Return Type(4), Move Method(2)]"
swim.uri.UriAuthority,portPart,154 -> 189,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> e852cb1e1c5d7142ac0a8e258e99b7b23adc1be7,0,0,0,14,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,swim-system-java/swim-core-java/swim.uri/src/main/java/swim/uri/UriAuthority.java: [Extract Superclass(2)]
swim.runtime.DownlinkView,warn,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/DownlinkView.java: [Pull Up Method(29), Change Method Access Modifier(4), Pull Up Attribute(4), Extract Class(3), Extract Superclass(1)]"
swim.java.JavaAgentDef,equals,51 -> 147,d22db6d962a17c4d4f5820df8785a33965cf767f -> ee1c3ce3e446d5d420be5be061d23b4055ae9f57,50,24,26,19,1.0,1.0,10.0,10.0,2.0,2.0,5.0,4.0,2,"swim-system-java/swim-mesh-java/swim.java/src/main/java/swim/java/JavaAgentDef.java: [Pull Up Method(10), Rename Parameter(10), Change Return Type(6), Change Parameter Type(4), Change Type Declaration Kind(2), Add Method Modifier(2), Change Variable Type(2), Pull Up Attribute(2), Collapse Hierarchy(1), Remove Method Annotation(1)]"
swim.runtime.lane.MapLaneModel,drop,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/MapLaneModel.java: [Change Method Access Modifier(30), Remove Parameter(15), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.runtime.router.EdgeTable,reportMetrics,154 -> 326,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/EdgeTable.java: [Extract Method(42), Change Return Type(4), Extract Interface(2)]"
swim.http.header.SetCookieHeader,writeHeaderValue,530 -> 535,fe23860b21894ca9a189ca717e6cb5cb2b7cdbd3 -> 84627f6fec7e927817a0c0d31960544b1cf5204b,90,90,0,1,4.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2,"swim-java/swim-runtime/swim-core/swim.http/src/main/java/swim/http/header/SetCookieHeader.java: [Change Return Type(8), Split Parameter(5), Move Method(5), Change Parameter Type(4), Rename Parameter(4), Split Attribute(3), Move Attribute(1)]"
swim.http.header.CookieHeader,create,530 -> 532,fe23860b21894ca9a189ca717e6cb5cb2b7cdbd3 -> ebf6ecd2c141b816de37efaf7abd701e13bdb7f0,40,23,17,3,4.0,3.0,7.0,8.0,4.0,4.0,2.0,2.0,4,"swim-java/swim-runtime/swim-core/swim.http/src/main/java/swim/http/header/CookieHeader.java: [Change Return Type(8), Move Method(5), Move Attribute(1)]"
swim.runtime.scope.Scope,store,48 -> 51,c747c396e535fe37d99b72a8b806cab7be6c1886 -> d22db6d962a17c4d4f5820df8785a33965cf767f,0,0,0,173,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/scope/Scope.java: [Extract Class(10), Move Method(8), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
